T,AI2_filter1
0,1.5261733047742E-21
1,1.07636965185128E-06
2,1.86149507274011E-06
3,1.10233748184961E-06
4,-5.03111300206251E-08
5,4.85162453814221E-07
6,2.21207167914812E-06
7,2.1838344167231E-06
8,-6.93639489526467E-07
9,-1.74519936866889E-06
10,1.82733037429347E-06
11,4.03318256926064E-06
12,-3.93089118713454E-07
13,-4.91448006078358E-06
14,-5.21147346901421E-07
15,6.62813106101093E-06
16,2.94887296237256E-06
17,-7.56840973534309E-06
18,-6.18047275612768E-06
19,7.81587897860729E-06
20,1.03777246630321E-05
21,-6.83414184103653E-06
22,-1.56704155238394E-05
23,2.64141132759693E-06
24,1.91101163567119E-05
25,1.55086152725882E-06
26,-2.45542379584035E-05
27,-1.10923936945746E-05
28,2.69959036600804E-05
29,2.27101895538847E-05
30,-2.9019911940252E-05
31,-4.19445345808557E-05
32,2.55534096262567E-05
33,7.19158383695472E-05
34,-1.20789868643819E-05
35,-0.000127590489423888
36,-2.83561016488047E-05
37,0.000277578276419004
38,0.000179939427371193
39,-0.00135161819674303
40,-0.00501440958764131
41,-0.0103888718271901
42,-0.0158627825724066
43,-0.0195362219542031
44,-0.0205009871119173
45,-0.0193857433068435
46,-0.0176394404189707
47,-0.0162506457610586
48,-0.0151363315399716
49,-0.0136322010708366
50,-0.011380554248871
51,-0.00870782871553793
52,-0.00630941894217743
53,-0.0046719886403921
54,-0.00369651106157111
55,-0.00280840713970454
56,-0.00157666862009958
57,-0.000310898201261941
58,0.000215008258439104
59,-6.72927121482029E-05
60,0.000161173713538363
61,0.00252309311823533
62,0.00695571535512262
63,0.011239061559584
64,0.0129703942533214
65,0.0118912891325784
66,0.00989931333584909
67,0.0088482427124278
68,0.00877600443758099
69,0.00835771048843861
70,0.0066269272101797
71,0.00389576998070932
72,0.00120131382713942
73,-0.00075987445564713
74,-0.00211363398596501
75,-0.00343685444719804
76,-0.00497277334548986
77,-0.00622245757944328
78,-0.00652721273150379
79,-0.00622857193584181
80,-0.00693768506270657
81,-0.0100822894430737
82,-0.0150781271495561
83,-0.0194170853724843
84,-0.0209312897744737
85,-0.0197494358323583
86,-0.0177504469490191
87,-0.016371970480913
88,-0.0154311801860905
89,-0.0139766417587551
90,-0.011667856748751
91,-0.00902888718214138
92,-0.00673899814610713
93,-0.00507233310076111
94,-0.00387988772148184
95,-0.00281042488973962
96,-0.00163469613601168
97,-0.000589430074790082
98,-0.000223181253095662
99,-0.000511171787862582
100,-0.000241398942056766
101,0.00208546130028466
102,0.00642636730648709
103,0.0106786945942712
104,0.012501042214843
105,0.0115691500401867
106,0.00966486911341337
107,0.00860095932846716
108,0.00848077288648613
109,0.00806296545461043
110,0.00638209982780032
111,0.00367235538631753
112,0.000916772773792517
113,-0.00114152652700815
114,-0.00253002668913428
115,-0.00379215429546586
116,-0.00524196525818829
117,-0.00646724986717867
118,-0.00680629705623672
119,-0.00651202073386811
120,-0.0071288166116058
121,-0.0101209018189979
122,-0.0150035650413697
123,-0.0193261147761605
124,-0.0208837042424864
125,-0.0197264942635494
126,-0.0177022352465375
127,-0.0162894183879102
128,-0.0153592179012733
129,-0.0139535806478174
130,-0.011659630730267
131,-0.00894011013773559
132,-0.0065072148238198
133,-0.00474881738296856
134,-0.00359253871617649
135,-0.0026298654502563
136,-0.00149342810997157
137,-0.000360725902118257
138,0.000126556763406097
139,-0.000139896699073554
140,4.03293305028465E-05
141,0.00228250378385288
142,0.00664049352929214
143,0.0109872891613394
144,0.0128935818405002
145,0.0119960519609419
146,0.0100996326716609
147,0.00903575450868659
148,0.00890021960766279
149,0.0084587862763413
150,0.00677753825023378
151,0.00409592133757439
152,0.00135828550963036
153,-0.000715727623221958
154,-0.00211800076156222
155,-0.00334985002168728
156,-0.00474806861390853
157,-0.00595912799387616
158,-0.0063276045052502
159,-0.0060596873468726
160,-0.00669365824641012
161,-0.00975831328342518
162,-0.0147999753221887
163,-0.0192808939110642
164,-0.0208768225456864
165,-0.0196422877579045
166,-0.0175549491805865
167,-0.0161841893846364
168,-0.0153475783705784
169,-0.0139812356348179
170,-0.0116611293983976
171,-0.00893421012333572
172,-0.00656653111507846
173,-0.00490174870089189
174,-0.00379106489524662
175,-0.00280764463626305
176,-0.00163061292058615
177,-0.000491982831403089
178,-4.94912807726132E-05
179,-0.000380347851649978
180,-0.000230833452024265
181,0.0020407121207695
182,0.00645597187723509
183,0.0108354350626168
184,0.0127497737963172
185,0.0118836674731543
186,0.0100459468054845
187,0.008992132103369
188,0.00877254737924843
189,0.00824762233363256
190,0.00662705741803278
191,0.00413879194355304
192,0.00153697792302087
193,-0.000597449177771324
194,-0.00216349597797895
195,-0.00346898821461938
196,-0.00481688566307543
197,-0.0059962713724678
198,-0.00642783957466275
199,-0.00619565277647892
200,-0.00670233859910114
201,-0.00955420414692826
202,-0.0145140071110225
203,-0.0191208902818088
204,-0.0208991279604426
205,-0.0197361553835794
206,-0.0176252880926146
207,-0.01625490341603
208,-0.0154688218112526
209,-0.0141254082310775
210,-0.0117766139833831
211,-0.00904847299992333
212,-0.00674869570394559
213,-0.00513264752456292
214,-0.00395263513783744
215,-0.00282385655570371
216,-0.00155131748543212
217,-0.000398431949808308
218,5.97721153707584E-05
219,-0.000221292385204285
220,-7.96363698149093E-05
221,0.00205826667726092
222,0.00630942415985859
223,0.0106495866610006
224,0.0126577450497604
225,0.0118793069890412
226,0.0100387716072401
227,0.00896156413159906
228,0.00878158929548451
229,0.00830931201304446
230,0.00664717178154625
231,0.00402893992692162
232,0.00132795084546175
233,-0.000802512543508545
234,-0.00231206474020796
235,-0.00358271038229909
236,-0.00492030900259372
237,-0.00609085022262255
238,-0.00653964455983005
239,-0.00637999582943674
240,-0.00696127727015791
241,-0.0097928361365595
242,-0.0146338632689522
243,-0.0191447605964862
244,-0.0209495215567218
245,-0.0198777744170318
246,-0.0177732830030492
247,-0.0162782847758591
248,-0.0153668318347524
249,-0.0140544202096479
250,-0.0118789132680249
251,-0.00927505163953506
252,-0.00688395598044657
253,-0.00500306133120394
254,-0.00359506311542131
255,-0.00243269543007735
256,-0.001269964857155
257,-0.000189339706962381
258,0.000329835974672366
259,0.000151878449219825
260,0.000284122586132485
261,0.00227526834614373
262,0.00637762750203993
263,0.0106996142598262
264,0.0127989935066244
265,0.0120890622761829
266,0.0102212175609158
267,0.00908185130208887
268,0.0088961014491374
269,0.00846867765564078
270,0.00682263596640712
271,0.00416793252208336
272,0.00145101210734365
273,-0.000612610296820956
274,-0.00202036156248004
275,-0.00325880124567633
276,-0.00466042359382178
277,-0.00590619596753607
278,-0.00634964028032201
279,-0.00610454571738249
280,-0.00658969479824601
281,-0.00936239149496217
282,-0.0141760364049083
283,-0.0186774009953798
284,-0.0205086530031715
285,-0.0195263878648828
286,-0.0175627338355713
287,-0.0162004868769484
288,-0.0153448455527416
289,-0.0139774256637016
290,-0.0116629976654971
291,-0.00892492283761378
292,-0.00652160304342571
293,-0.00481739007237221
294,-0.00370860677673913
295,-0.0027805548651174
296,-0.00162929968638612
297,-0.000373701819243596
298,0.000293778370703448
299,6.72241904804532E-05
300,1.06697206053106E-05
301,0.00188251328896895
302,0.00605374701132524
303,0.0105466261781006
304,0.0127641567379851
305,0.012075327681858
306,0.0101936316376822
307,0.00904684509353907
308,0.00884368885502006
309,0.00839471118983241
310,0.00677626260310432
311,0.00420607635443686
312,0.00153862579554826
313,-0.000599005271462765
314,-0.0021590013903451
315,-0.00348479849170027
316,-0.0048351611080642
317,-0.00596397004044105
318,-0.00633911932454521
319,-0.00609718864431413
320,-0.00659589758283831
321,-0.00935776689839945
322,-0.0141753035098107
323,-0.0187387350553434
324,-0.0206623571724563
325,-0.0197290292843051
326,-0.0177403929137703
327,-0.0163279549426127
328,-0.0154671158418997
329,-0.0141607968993324
330,-0.011939844475689
331,-0.00928119658977652
332,-0.00690897677249139
333,-0.00516446589857299
334,-0.00394885514211441
335,-0.00290690218064017
336,-0.00171901357491266
337,-0.000523810745722246
338,7.09747508353526E-05
339,-0.000139337627450404
340,-9.52530116646615E-05
341,0.00185618854097918
342,0.006011348514269
343,0.0104343856858538
344,0.0126205177292318
345,0.0119683560890709
346,0.0101467081499987
347,0.00904275126758026
348,0.00886915600421417
349,0.00844864085023009
350,0.00684417593316092
351,0.00425562202986598
352,0.00154487785955964
353,-0.000639057987500231
354,-0.00223860177228205
355,-0.00360448893559623
356,-0.00500877029906815
357,-0.00621325126626087
358,-0.00666736084808174
359,-0.00644637723077208
360,-0.0068479584540353
361,-0.0094305178415683
362,-0.0141368338269541
363,-0.0187798161604161
364,-0.0209026793130993
365,-0.0200648938200219
366,-0.0179418369143061
367,-0.0162991356853485
368,-0.0153611615157184
369,-0.0142024732196847
370,-0.0121717606838397
371,-0.00953798503049918
372,-0.00702739881222045
373,-0.00515090248791556
374,-0.00391483116482039
375,-0.00289710694924731
376,-0.00167089136936493
377,-0.000390018475292333
378,0.000223361763907808
379,-9.01638306503622E-05
380,-0.000186035335786915
381,0.00172449062562631
382,0.00598649070818366
383,0.0105897309556489
384,0.0129090737546729
385,0.012271209453744
386,0.0103597311107432
387,0.00913912398448278
388,0.00890298976906675
389,0.00849785710389924
390,0.0069392813039352
391,0.00436475915896935
392,0.00163572261399311
393,-0.000533589768458787
394,-0.00204110643760475
395,-0.00328624884806377
396,-0.00463678366799908
397,-0.00587946067778304
398,-0.00638432594465533
399,-0.00614794687255705
400,-0.0064948058358406
401,-0.00907309517382222
402,-0.0138481544613912
403,-0.0185612416763897
404,-0.0207062461763592
405,-0.0198951714147706
406,-0.0178673464308156
407,-0.0163348806916657
408,-0.0153950900215432
409,-0.0140971068632955
410,-0.0119152104411923
411,-0.00923105499516128
412,-0.00672528135651371
413,-0.00479679614477452
414,-0.00346935671613808
415,-0.00246566678587643
416,-0.00141468293529088
417,-0.000320195087030317
418,0.000277363674199774
419,8.90816058866333E-05
420,4.16007281918721E-05
421,0.00178777103571088
422,0.0057889436424968
423,0.0102646476202332
424,0.0126716767585285
425,0.0122037935272088
426,0.0103714296471194
427,0.0091132086514652
428,0.00884247198006369
429,0.00851812387055974
430,0.00713445039185951
431,0.00469558910895843
432,0.00195106456846245
433,-0.000361738674011865
434,-0.00200365197029166
435,-0.00326305106197942
436,-0.00453648338349009
437,-0.00573539359284542
438,-0.00629676005067758
439,-0.0061490782126467
440,-0.00650592368540294
441,-0.00900153012680963
442,-0.0136969624104524
443,-0.0184252964951624
444,-0.0206815211774101
445,-0.0200157160855481
446,-0.0181116234633855
447,-0.0166549742005884
448,-0.0157355326125535
449,-0.0144190040212711
450,-0.0122211571350247
451,-0.00955024890832242
452,-0.0070628798395042
453,-0.00512080839131596
454,-0.00376553002952151
455,-0.00277569868915873
456,-0.00177438370857135
457,-0.00066932997096434
458,6.18389149146184E-05
459,3.89102088735937E-05
460,2.42368873284422E-05
461,0.00164975236931209
462,0.00556122282458731
463,0.0101544390170111
464,0.0128213347075731
465,0.0125151514274966
466,0.0106268549606535
467,0.0092327946183073
468,0.00893664585386667
469,0.00868221439624072
470,0.0072928212528815
471,0.00471614532864418
472,0.00185480820997156
473,-0.000410245687882155
474,-0.00191282624413639
475,-0.00313108864097418
476,-0.00451582065676405
477,-0.00584782909651658
478,-0.00643445182616753
479,-0.00620955676417167
480,-0.00646494108071653
481,-0.00888940576142393
482,-0.0135831087059349
483,-0.0184150711757759
484,-0.0208383325146915
485,-0.0202575422207604
486,-0.0182533688568823
487,-0.0165978302592218
488,-0.0155688488624117
489,-0.0142968776003526
490,-0.0121943396346839
491,-0.00958062635528602
492,-0.00714854313917295
493,-0.00529462695446575
494,-0.00396576240467373
495,-0.0028331914551106
496,-0.00160427283127995
497,-0.00042114498968901
498,0.000128693854180309
499,-0.000174307604184855
500,-0.000318580848484232
501,0.00138958331711188
502,0.00543898173666834
503,0.0100697714917014
504,0.0126974050672646
505,0.0124083605425998
506,0.0106321771476101
507,0.00932095554682156
508,0.00894954987021783
509,0.00851518359551327
510,0.00703988941150626
511,0.00457981334625337
512,0.00191598728028473
513,-0.000273526816575291
514,-0.00185812414007569
515,-0.00316253885054802
516,-0.00451559229574956
517,-0.00575625628963226
518,-0.00631990634565023
519,-0.00615844416569781
520,-0.0064777011699538
521,-0.00891830914451166
522,-0.0136151328621124
523,-0.0184631227735958
524,-0.0208803158399913
525,-0.0202443711102682
526,-0.0181790816247339
527,-0.0165237596145367
528,-0.0155686514838328
529,-0.0143985706579948
530,-0.012370000708169
531,-0.00976790748586535
532,-0.00729156384311352
533,-0.00540315005274182
534,-0.00413222450904999
535,-0.00313922439021116
536,-0.00198684276615195
537,-0.000678553090543274
538,0.000148840208211579
539,5.98300722679223E-05
540,-8.83018022117074E-05
541,0.00146334083519077
542,0.0053824576991397
543,0.00998299470445781
544,0.0125965578321881
545,0.0122234891145798
546,0.0103478315957912
547,0.00906665834333057
548,0.00891376646158758
549,0.00876699741015772
550,0.00745009432890084
551,0.00493325717780795
552,0.00210042946920095
553,-0.00020621711504598
554,-0.00181596216181497
555,-0.00315661656394316
556,-0.0046326935550236
557,-0.00600362313790569
558,-0.00656651412455345
559,-0.00626755120335403
560,-0.00645597082728108
561,-0.00888202823602566
562,-0.0136316489145986
563,-0.0184876898028154
564,-0.0208510647425216
565,-0.0201744027873066
566,-0.0181206324155559
567,-0.0164827070954033
568,-0.0155013222282513
569,-0.01427562940899
570,-0.0122021841708914
571,-0.00957080163697006
572,-0.00705828597597585
573,-0.0051186894796095
574,-0.00379751620292435
575,-0.00278161668814539
576,-0.00166017417600696
577,-0.000438516858606069
578,0.000295668428639888
579,0.000171641000810757
580,4.21365799096646E-05
581,0.00158838589723011
582,0.00545054659162299
583,0.0100397029773097
584,0.0127821353794564
585,0.0125970536278492
586,0.0107689536085379
587,0.00932725556464113
588,0.00896958095120387
589,0.00876550539329876
590,0.00753239984905971
591,0.0050883525148034
592,0.00224245275183014
593,-9.11478642636102E-05
594,-0.00166339062307668
595,-0.00293149854181209
596,-0.00438501626989549
597,-0.00582289015147802
598,-0.00651161974311696
599,-0.00631953501464645
600,-0.00649925901402634
601,-0.00875932250634295
602,-0.0132886620197383
603,-0.0180747382915998
604,-0.0206242648592733
605,-0.0202651421103972
606,-0.0184300155443306
607,-0.0168129247070575
608,-0.0157455725078
609,-0.0144571423904966
610,-0.0123828185815773
611,-0.00978342073046751
612,-0.00730470009767073
613,-0.00536949441495953
614,-0.00398955956402039
615,-0.00286576265443931
616,-0.0016652785178824
617,-0.000451263572440773
618,0.000227577308000859
619,8.07732192903601E-05
620,-2.90533288323402E-05
621,0.00151934287328318
622,0.00534415222691519
623,0.00992223035354954
624,0.0127522679023869
625,0.0127325936856291
626,0.0110415234854756
627,0.00961293365154647
628,0.0091414184467038
629,0.00878520845405964
630,0.00745558782534869
631,0.00497476836774193
632,0.00207279700518553
633,-0.000370053909591031
634,-0.00200864478768118
635,-0.00318516747670252
636,-0.00444187016206402
637,-0.00577433360210634
638,-0.00653737899855956
639,-0.00644329752384635
640,-0.00654948769061469
641,-0.0086079000476139
642,-0.0130391223360358
643,-0.0179358684919699
644,-0.0206507105863297
645,-0.0203214540334867
646,-0.0183962625987654
647,-0.0167243688008631
648,-0.0157017894152369
649,-0.014474724420038
650,-0.0123930860695977
651,-0.00972709338426193
652,-0.00717574364938017
653,-0.00520000507260572
654,-0.00384608887950192
655,-0.00283265979143417
656,-0.00176280720615491
657,-0.000575481288979409
658,0.000215275421708525
659,0.000188115008017649
660,5.59970025199801E-05
661,0.00146362966915832
662,0.00518845427671737
663,0.00978317539625668
664,0.0126524692180554
665,0.0125939589721343
666,0.0108375944759941
667,0.00944150122065746
668,0.00910945979244247
669,0.00888449413894948
670,0.00761542514787813
671,0.00519905429554211
672,0.00243376281282558
673,0.000109448431817515
674,-0.00158529252193377
675,-0.00298370118336116
676,-0.00441397766015984
677,-0.0056961925452109
678,-0.00626973002095562
679,-0.00609843946395353
680,-0.00636446097679395
681,-0.00868540057742099
682,-0.0132529281871863
683,-0.0180689927200575
684,-0.0205820682193565
685,-0.0200880800619154
686,-0.0181261458781144
687,-0.0165203047378842
688,-0.015552102682385
689,-0.0142652765436011
690,-0.0120448205024112
691,-0.00933146712507143
692,-0.00693457288859409
693,-0.00519051864081527
694,-0.00389732067816005
695,-0.00270362646946691
696,-0.0014176116522759
697,-0.000205886882895989
698,0.000427246424952903
699,0.000233370603613722
700,5.92690679334312E-06
701,0.00132877308912167
702,0.00496176856721824
703,0.00956244419703987
704,0.0125973754938374
705,0.0127471569811777
706,0.0110714081486727
707,0.00960956758661107
708,0.00918970607244848
709,0.00893899049870747
710,0.00767034067107445
711,0.00522868627515482
712,0.00244167619423446
713,0.000165042659470096
714,-0.00140798098351263
715,-0.00268504638344396
716,-0.00408885514257689
717,-0.00548005369452253
718,-0.00623160080392271
719,-0.00614905624869852
720,-0.00629016439770869
721,-0.00833133620929086
722,-0.0126898444949225
723,-0.0175432453662446
724,-0.0202822772296942
725,-0.0199904919251283
726,-0.0180875584400905
727,-0.0164837140283728
