T,AI2_filter1
0,1.94240238789444E-21
1,1.36992501144708E-06
2,1.79985606184706E-06
3,-1.04090298551572E-06
4,-3.40440612467454E-06
5,5.69432025856246E-07
6,6.14119413778008E-06
7,1.6682370489699E-06
8,-8.85307114027935E-06
9,-6.05941743302968E-06
10,1.06833701390171E-05
11,1.28273692077249E-05
12,-1.08967467489459E-05
13,-2.38648196094879E-05
14,4.45045176356254E-06
15,3.35685412946376E-05
16,5.78886430000326E-06
17,-4.41218937870932E-05
18,-2.5353211863952E-05
19,4.80222957617341E-05
20,5.07138436122436E-05
21,-4.40930697289198E-05
22,-8.2241876944615E-05
23,2.67579202241807E-05
24,0.000116046014046506
25,8.32375296883939E-06
26,-0.000145459685160248
27,-6.23903185543394E-05
28,0.000165432549374449
29,0.000140137803415047
30,-0.000164535324468656
31,-0.00024065040778027
32,0.000136325489417125
33,0.00037549957199289
34,-5.8938911054462E-05
35,-0.000560880290893895
36,-9.05732217388049E-05
37,0.000918608132140545
38,0.000430694867528612
39,-0.00265179523965316
40,-0.00650845338065009
41,-0.00806947452181714
42,-0.00649584133365743
43,-0.00389177782888835
44,-0.00240912679694927
45,-0.00188071304256463
46,-0.00104369085145903
47,2.15767861947791E-05
48,0.000191282472299151
49,-0.000248067778562942
50,0.000866808357116907
51,0.00483980798833234
52,0.00992580223581683
53,0.0129355154572621
54,0.0126577374614863
55,0.0107617941988458
56,0.00943018641794375
57,0.00905484149366979
58,0.00851955844163593
59,0.00693345533370011
60,0.00446057379328342
61,0.00182478398359399
62,-0.000384526004630522
63,-0.00199856113901504
64,-0.0032907152421445
65,-0.00467256292040522
66,-0.00606918679401824
67,-0.00679852654307888
68,-0.00659511159574881
69,-0.00665263354503603
70,-0.00884686295885871
71,-0.013498168651456
72,-0.0184417703627612
73,-0.0209610223807428
74,-0.0204503087921002
75,-0.0186074563751479
76,-0.0171590779901209
77,-0.0161544524134572
78,-0.0146558290137282
79,-0.0123278813530283
80,-0.00973378708180194
81,-0.00745326355839438
82,-0.00559587963315278
83,-0.0040978604343496
84,-0.00292055969166497
85,-0.00189493088192986
86,-0.000880817201429472
87,-0.000167832876552824
88,-0.000124704165611807
89,-0.000169197303554937
90,0.00126867322939392
91,0.00503625182572679
92,0.00974103889135883
93,0.0127152094529736
94,0.0126614747884184
95,0.0108173461302087
96,0.00930573831287069
97,0.00884585140313703
98,0.00846011373044065
99,0.00702573442275335
100,0.00451850407568451
101,0.00179070493799101
102,-0.000375729699387814
103,-0.00185638652076629
104,-0.00310125369236774
105,-0.00455719058322147
106,-0.00602546450441283
107,-0.00673503965331367
108,-0.0064486606682942
109,-0.00641804456749289
110,-0.00855109483977036
111,-0.013206726825791
112,-0.0182553399717769
113,-0.0209359043244703
114,-0.0205184123407015
115,-0.0186244173126844
116,-0.0170515696110856
117,-0.0159895496280681
118,-0.014538834159261
119,-0.0122583034567271
120,-0.00960637861291831
121,-0.00720719011930285
122,-0.00531443657938415
123,-0.00391810513376964
124,-0.00285723496392001
125,-0.0018182180676841
126,-0.000687701860630557
127,8.52109851596242E-05
128,6.30743937847395E-05
129,-6.21185389411787E-05
130,0.00139411000863418
131,0.00522370086357188
132,0.00989359048384625
133,0.012721583876397
134,0.0125408823513691
135,0.010674875713198
136,0.00918401005745606
137,0.00870059840443095
138,0.00827229644510058
139,0.00685273756043161
140,0.00440365517783598
141,0.00168489881117785
142,-0.000552632172596106
143,-0.0021061599084059
144,-0.0033392750433561
145,-0.00469400353744872
146,-0.00602743934731595
147,-0.00663673906862423
148,-0.00635518818114917
149,-0.00647259633182612
150,-0.00882269203370678
151,-0.0135854906232508
152,-0.0185121028324617
153,-0.0209290068016576
154,-0.0203225343247025
155,-0.0184322033413727
156,-0.0169746777161367
157,-0.0159863249259283
158,-0.014512128239819
159,-0.0121760762902324
160,-0.00952592563567865
161,-0.00721531289894866
162,-0.00544580547283782
163,-0.004101390072222
164,-0.00294515015819655
165,-0.00171826330930961
166,-0.000483616697236801
167,0.000186530137170431
168,-5.11392569885248E-05
169,-0.000263302188358075
170,0.00136135460642016
171,0.0054756077378025
172,0.0102857882627886
173,0.0130014776592084
174,0.0125965777814088
175,0.0106206087402333
176,0.00921843204661132
177,0.00890087039001801
178,0.00852611227088939
179,0.00698210777971779
180,0.00434693302238654
181,0.00154667117655013
182,-0.000634303630390863
183,-0.0021181857886903
