T,AI2_filter1
0,2.08114541560118E-22
1,1.46777679797901E-07
2,1.64884067617347E-07
3,-1.74966620013657E-07
4,-4.43330220601207E-07
5,5.30149895283018E-09
6,4.67462564395753E-07
7,-1.14227704712691E-06
8,-2.9393686323805E-06
9,-5.33032735178778E-07
10,3.43328305388083E-06
11,1.03580495725278E-06
12,-5.79447524603759E-06
13,-4.69698776092745E-06
14,5.86491267933371E-06
15,8.63343054107621E-06
16,-5.15630230765527E-06
17,-1.39609757459216E-05
18,1.99382681984522E-06
19,2.0109231818689E-05
20,5.29531967173479E-06
21,-2.41894605106803E-05
22,-1.53046190302136E-05
23,2.66774967808689E-05
24,3.03901853415269E-05
25,-2.26744909237493E-05
26,-4.61863260779522E-05
27,1.47138000738096E-05
28,6.70320505880567E-05
29,6.78367864126457E-06
30,-8.23624814805077E-05
31,-3.63707495650937E-05
32,9.56717947205199E-05
33,8.35742327968799E-05
34,-9.54866103251015E-05
35,-0.000147056762003015
36,7.86494527720394E-05
37,0.000245635680060139
38,-2.5261755780365E-05
39,-0.00051498711334697
40,-0.000648287095208027
41,-0.000378125235900165
42,-0.000259808726120764
43,-0.000337063016709306
44,0.000516555796599182
45,0.00342993878558299
46,0.00777800429453335
47,0.011286490463438
48,0.0121995223991628
49,0.0109481506117714
50,0.00936586331868469
51,0.00860374518742074
52,0.00824895067133567
53,0.00727449345420675
54,0.00528795502295399
55,0.00275004836867123
56,0.000381397320287904
57,-0.00141633437998957
58,-0.00275594908162811
59,-0.00402670826443659
60,-0.00532475046256546
61,-0.00615829466621995
62,-0.0061131440348929
63,-0.00593347133707154
64,-0.00736898850698145
65,-0.0113366289413055
66,-0.0164216520504152
67,-0.0198753284014888
68,-0.0202523259915169
69,-0.0185917099522525
70,-0.0168539673766374
71,-0.0157739804785579
72,-0.0146642328543029
73,-0.0128330870605596
74,-0.0104554521383599
75,-0.00810799414041969
76,-0.0061130272903523
77,-0.00453203789274615
78,-0.00332845045702444
79,-0.00229563563518657
80,-0.00121512430683781
81,-0.000326264197744049
82,-0.000165511025846789
83,-0.000490047229756251
84,0.000203931069148497
85,0.00327585042758223
86,0.00800952271569948
87,0.0118068329679588
88,0.0126874313022195
89,0.0111806775764618
90,0.00939968516670368
91,0.00864200932800248
92,0.00840194526619803
93,0.00749028045562968
94,0.00546018621556616
95,0.00282244668423658
96,0.000365607810569803
97,-0.00145802122538874
98,-0.00274071139723243
99,-0.00391687781983761
100,-0.00517759189021142
101,-0.0060646315872318
102,-0.0060659484094506
103,-0.00580516803927501
104,-0.00706407288476164
105,-0.0109350878310894
106,-0.0161098272992276
107,-0.0197394643587181
108,-0.020202676980496
109,-0.0185069543372851
110,-0.01673525601067
111,-0.0156992944506178
112,-0.0146333388409041
113,-0.012754585234939
114,-0.010304861848123
115,-0.00800570468123188
116,-0.00617174160234296
117,-0.00467479746427721
118,-0.00335796329648199
119,-0.00214977903908846
120,-0.00105493221808055
121,-0.00031626339969817
122,-0.000248314916174256
123,-0.000482676975581347
124,0.000323388904935878
125,0.00330854665661913
126,0.00780564608501787
127,0.0114950062966338
128,0.0125421147830023
129,0.0113024818299221
130,0.00962250222647632
131,0.00875360448021016
132,0.00836709744273218
133,0.00742788271551485
134,0.00547616167448006
135,0.00292866406922574
136,0.000524361170583708
137,-0.00128415086367695
138,-0.00259000667308115
139,-0.00382789692293094
140,-0.00516063805625874
141,-0.00608860505353404
142,-0.00608661992545696
143,-0.0058006785281706
144,-0.00704371681888823
145,-0.0109245391264362
146,-0.0161253412844336
147,-0.019764395096306
148,-0.0201983614249005
149,-0.0184665054167052
150,-0.0167157791630517
151,-0.0157614225739807
152,-0.0147410986073862
153,-0.0127787270449683
154,-0.0101631837270701
155,-0.00777840387384602
156,-0.00603446055288008
157,-0.00471753657193177
158,-0.0035030737845964
159,-0.00225215587898066
160,-0.00104669755613066
