T,AI2_filter1
0,1.38743027706746E-22
1,9.78517865319339E-08
2,-4.23770587569173E-09
3,-2.99249680673671E-07
4,-2.60402047354063E-07
5,-4.89347339302671E-07
6,-1.56796838448131E-06
7,-1.43523968715011E-06
8,9.31605608117137E-07
9,1.58033186277587E-06
10,-1.88725704963911E-06
11,-4.21673532628486E-06
12,1.90679176341884E-07
13,5.80233043902963E-06
14,1.84810209239837E-06
15,-7.67658567335519E-06
16,-5.59814420406095E-06
17,8.7946795406285E-06
18,1.15858263707862E-05
19,-6.97511874632741E-06
20,-1.7625308301967E-05
21,3.18377880339982E-06
22,2.50774189287984E-05
23,5.95563763617301E-06
24,-2.95122121649581E-05
25,-1.67806917189249E-05
26,3.43683739499133E-05
27,3.60435163283729E-05
28,-2.9727830216781E-05
29,-5.52148509974949E-05
30,2.01268323224319E-05
31,7.96770428189903E-05
32,3.86631389959525E-06
33,-0.000100745299906733
34,-4.10373116308002E-05
35,0.000117239292092944
36,0.000100076329394462
37,-0.000114592798162278
38,-0.000192020691839779
39,6.53172012619408E-08
40,6.22804330512981E-05
41,-0.000229738484766611
42,-3.13069236302011E-05
43,0.00205794220881839
44,0.00622539801800681
45,0.0106161211427905
46,0.0128352850311392
47,0.0122337212335066
48,0.0103182228594958
49,0.00893309805249152
50,0.00847197487533674
51,0.00797209038686379
52,0.00649967737832504
53,0.00407406440183763
54,0.00144180240024437
55,-0.000677538622531043
56,-0.00212366154749901
57,-0.00328599005644563
58,-0.00455060060768519
59,-0.00568530251810888
60,-0.00604679394840374
61,-0.00571932947253818
62,-0.00616411476235297
63,-0.00901302455802701
64,-0.0139882722925714
65,-0.018588883610355
66,-0.0203562338536542
67,-0.0192095760300583
68,-0.0171085046296286
69,-0.0156607894867954
70,-0.0147043253217335
71,-0.0132270886338594
72,-0.0109223081595027
73,-0.0083901722829874
74,-0.00624762772048266
75,-0.00460674434495575
76,-0.0032962153752003
77,-0.00213561467400345
78,-0.00101411897655355
79,-6.35504883980964E-05
80,0.000315224027160489
81,7.67810420803561E-05
82,0.000216804375875143
83,0.00219773908971427
84,0.00624046958202639
85,0.0105420496877473
86,0.0127641475726758
87,0.0122678899198293
88,0.0104882858055811
89,0.00915907559439334
90,0.00863241055269298
91,0.00802037542592976
92,0.00648526017496049
93,0.00404077543543378
94,0.00135878049636042
95,-0.000835268231508096
96,-0.00226809860975242
97,-0.00327798382409352
98,-0.00437875868476945
99,-0.00550176111298737
100,-0.00597274739899839
101,-0.00567179384546733
102,-0.00595759789327653
103,-0.0086211799497707
104,-0.0136167414578464
105,-0.0184529004315529
106,-0.0204465364291003
107,-0.0193332147788181
108,-0.017126128266966
109,-0.015610573742789
110,-0.0146903056716173
111,-0.0132617619818622
112,-0.010933989424272
113,-0.00835127507641689
114,-0.0062311815950055
115,-0.00470548260464771
116,-0.00352027735720008
117,-0.00240639337532887
118,-0.0012349642466102
119,-0.000176041799472347
120,0.000326215556700692
121,0.000197147990306728
122,0.000408296287776159
123,0.00240292329514281
124,0.00639797032406126
125,0.0106020326693918
126,0.0127012316997704
127,0.0121005360552987
128,0.0102933912706124
129,0.00904225225081077
130,0.00865327907923606
131,0.0081453229907053
132,0.00663372458362561
133,0.00417859131572575
134,0.00151992589556639
135,-0.000631395516886794
136,-0.00208918016176645
137,-0.00322710654453279
138,-0.00447442197551304
139,-0.00564760587617532
140,-0.00606419149776723
141,-0.00570424350870517
142,-0.00600522749120258
143,-0.00873047171088017
144,-0.013758069593842
145,-0.018573722150199
146,-0.0205349447741387
147,-0.0194164845533895
148,-0.0172334173781749
149,-0.0157544197221904
150,-0.0148632675840433
151,-0.0134259213400688
152,-0.0110305852501962
153,-0.00835366327379867
154,-0.00618656974708696
155,-0.0046931348833774
156,-0.00356632872964593
157,-0.00247683322030594
158,-0.00132653442486859
159,-0.000367506184657936
160,-3.47894790111095E-05
161,-0.000264829493997486
162,3.49843128739981E-05
163,0.00226514053207318
164,0.00648584849808753
165,0.0108073251410041
166,0.0129374976767777
167,0.0123254347591068
168,0.0104553233100805
169,0.00909063625646536
170,0.00861799245914957
171,0.00814387732493758
172,0.00675549736874206
173,0.00439243416366659
174,0.00173125028146998
175,-0.000462760065594263
176,-0.00193654395507434
177,-0.00308281182965024
178,-0.00438140978087121
179,-0.00563228828352603
180,-0.00609009723665297
181,-0.00571925779666213
182,-0.00599122793268946
183,-0.00867350456171327
184,-0.013616391373394
185,-0.0183377242918294
186,-0.02029586984206
187,-0.019295491154853
188,-0.0172229971265804
189,-0.0156974627256575
190,-0.0146345651530884
191,-0.013087249025896
192,-0.010740492986647
193,-0.00814648048923844
194,-0.00592404621182418
195,-0.00426017363923684
196,-0.00304311215965906
197,-0.00204737888047494
198,-0.00104471155393154
199,-9.99967600037084E-05
200,0.000335030315955734
201,0.000113215817346428
202,0.000195618393335832
203,0.00210918129483182
204,0.00615331991250095
205,0.0105214261193042
206,0.0127978509628301
207,0.0122905097820774
208,0.0104642143328553
209,0.009114089820098
210,0.008607224897248
211,0.00803110801408734
212,0.00655010685541986
213,0.00421178254767348
214,0.00167734923257459
215,-0.000419784863019167
216,-0.00189841873748944
217,-0.00308871249551665
218,-0.00440780812657652
219,-0.00569495085025374
220,-0.00623837145272525
221,-0.00591440392580788
222,-0.00610213119855373
223,-0.00865476550393859
