T,AI2_filter1
0,5.54972110826982E-22
1,3.91407146127736E-07
2,4.23382215890936E-07
3,-5.55568840044742E-07
4,-9.61290942446169E-07
5,5.54969878973712E-07
6,1.77238550750202E-06
7,-3.1998524462944E-07
8,-3.58876437498061E-06
9,-2.64277777586421E-06
10,2.78584018005514E-06
11,4.16077831880677E-06
12,-3.12024666239887E-06
13,-8.23112107578294E-06
14,-1.35100876476614E-07
15,1.04282798535723E-05
16,4.03345661569846E-06
17,-1.25227957975592E-05
18,-1.05972659841684E-05
19,1.2178142465015E-05
20,1.90120211063858E-05
21,-7.78873776565657E-06
22,-2.71076414772993E-05
23,8.15840265394995E-08
24,3.53406402590569E-05
25,1.39057708268761E-05
26,-3.91518285037854E-05
27,-3.123477112352E-05
28,4.03705850925867E-05
29,5.6798613135892E-05
30,-3.01595090733528E-05
31,-8.25921468711763E-05
32,1.41100004445015E-05
33,0.000116648752160435
34,1.72781345663545E-05
35,-0.000159088671788666
36,-6.31471425599798E-05
37,0.000250116602103778
38,0.000148616967196228
39,-0.000748130972302144
40,-0.00177324473457835
41,-0.0018136370237856
42,-0.000794038015189834
43,5.32871740222944E-05
44,-0.000135980799384827
45,-0.000335938028126057
46,0.00143593962209773
47,0.00558739557834079
48,0.0100288698605238
49,0.0121913823802128
50,0.0115853954444981
51,0.00990395940349088
52,0.00887007112830623
53,0.0085984992072065
54,0.00806689697210453
55,0.0065488947473394
56,0.00422646972861526
57,0.001760526294061
58,-0.000309096922437392
59,-0.00185329175820021
60,-0.00315102086923465
61,-0.00452609006222077
62,-0.00579335053812604
63,-0.0063153337385754
64,-0.0060339869292299
65,-0.00626290743621539
66,-0.00871531102138013
67,-0.0134186478257208
68,-0.0181034191063867
69,-0.020211537751341
70,-0.0193387805454231
71,-0.0172577294934836
72,-0.0157148901628077
73,-0.0148110863212334
74,-0.013589545266689
75,-0.0115351535336697
76,-0.00904632603887745
77,-0.00678633428730274
78,-0.00507982088468803
79,-0.00385355129356715
80,-0.00279369959311167
81,-0.00161065701961289
82,-0.000459121848325503
83,4.01504673666737E-05
84,-0.000322330304046901
85,-0.000458192106563711
86,0.00135383970713256
87,0.00547918340732618
88,0.00999705217358932
89,0.0123382929777219
90,0.0117862421809523
91,0.00991676623581693
92,0.00862804172234168
93,0.00826676675206814
94,0.00781824919167966
95,0.0063874725063093
96,0.00404826730772106
97,0.00150102705690224
98,-0.000622637202832284
99,-0.00213073373426699
100,-0.00327606922185169
101,-0.00441681182100311
102,-0.00548890629803941
103,-0.00598083502951182
104,-0.00582149093105057
105,-0.00617114711363943
106,-0.0086318115912305
107,-0.0132883470359814
108,-0.0179915170774868
109,-0.0201915558325055
110,-0.0193896634560849
111,-0.0173142602604658
112,-0.0157648723587922
113,-0.0148794071200038
114,-0.0136590782512837
115,-0.0115636171166906
116,-0.00904996774213953
117,-0.00682267316901782
118,-0.00512905327054211
119,-0.00380013568386793
120,-0.00258086450556169
121,-0.00135037108539385
122,-0.000305909055209981
123,9.76628488450673E-05
124,-0.000188823202912257
125,-0.000142732986404331
126,0.00174719617089936
127,0.00575630315676164
128,0.0100851324277
129,0.0123306146463647
130,0.0118123234302742
131,0.0100262645075229
132,0.00879032538072885
133,0.00842960110712317
134,0.00794965431104409
135,0.00649114784629147
136,0.00415251835702726
137,0.00161820416824291
138,-0.000525981783717968
139,-0.00210052636182462
140,-0.00330472289427828
141,-0.00444191640616055
142,-0.005471431257018
143,-0.00595480204996943
144,-0.00583723294498655
145,-0.00620937878040125
146,-0.00861445579487093
147,-0.0131784044613585
148,-0.0178494362846803
149,-0.0201142640353142
150,-0.0194085648359809
151,-0.0173693376474909
152,-0.0157695721716379
153,-0.0147909028559539
154,-0.0134882199671974
155,-0.0113438681761867
156,-0.00882155262393305
157,-0.00663802228895451
158,-0.005040056694769
159,-0.00381591353811368
160,-0.00264990903561168
161,-0.00141116447108424
162,-0.000354740538255254
163,1.64858702615234E-05
164,-0.000310015862294211
165,-0.000233133477198824
166,0.00176347822835885
167,0.00586117699477217
168,0.0101752082909417
169,0.0123251964189517
170,0.0117245699612462
171,0.0099261698831186
172,0.00872973996606849
173,0.00841233792387866
174,0.00794447253587405
175,0.0064545185417827
176,0.00407018801210276
177,0.00154872063356483
178,-0.000481123480051116
179,-0.00191499328670314
180,-0.00309553406815193
181,-0.00435877026686779
182,-0.00551687297738711
183,-0.00598404182735181
184,-0.00577041931249794
185,-0.0061774635105925
186,-0.00881352320649357
187,-0.0135966799587412
188,-0.0182275951745906
189,-0.0202133735157786
190,-0.0192651508655335
191,-0.0172361491771003
192,-0.0158335980229664
193,-0.0150096660428476
194,-0.0137000227200982
195,-0.0114706292799881
196,-0.00891656159389834
197,-0.0067667602819623
198,-0.00518199700502804
199,-0.00390881215447079
200,-0.00269216771505056
201,-0.00146871681341492
202,-0.000462484093389323
203,-8.33614045011872E-05
204,-0.000324241054511197
205,-0.000185884724038168
206,0.00174672114926188
207,0.0057012095605486
208,0.00996085978307133
209,0.0122455302420889
210,0.0118712973573717
211,0.0101898164513125
212,0.00890846034845759
213,0.00841098812301014
214,0.00785100568954043
215,0.00643532334344694
216,0.00421321349776846
217,0.00180457633093948
218,-0.000236974629026308
219,-0.00177881531846681
220,-0.00307019457364992
221,-0.00435890195967268
222,-0.00543293890629313
223,-0.0057607178393085
224,-0.00543774044507379
225,-0.00581380103905797
226,-0.00849044530195894
227,-0.0133637814325301
228,-0.0181219254407287
229,-0.020235393966046
230,-0.0193337015459747
231,-0.0172144497276511
232,-0.0156526311957588
233,-0.0147609796218306
234,-0.0135598932473224
235,-0.0115149302210379
236,-0.00904372268703239
237,-0.00682889944531131
238,-0.00515965928501303
239,-0.00390884693507428
240,-0.00278693733869616
241,-0.00160581351893401
242,-0.000564138389439984
243,-0.000178873345716875
244,-0.000508484058495976
245,-0.000451021230095446
246,0.00155948925392334
247,0.00573263689931717
248,0.0101547953674628
249,0.0124012286951145
250,0.0118710653131796
251,0.0101201149993537
252,0.00893904207092914
253,0.00860218124255209
254,0.00811590945084859
255,0.00665076062244801
256,0.00431097549009329
257,0.00177148781667311
258,-0.000370157872348069
259,-0.0019250418019613
260,-0.0031310090819096
261,-0.00434302440140975
262,-0.00549824488523799
263,-0.00606619533876865
264,-0.00594737192063107
265,-0.00630008489009791
266,-0.00874820852404321
267,-0.0133786244965607
268,-0.0180159385344521
269,-0.020109345527211
270,-0.0192148606077321
271,-0.0171173528299284
272,-0.0156067876908038
273,-0.0147644903976895
274,-0.0135633032712567
275,-0.0114812878634709
276,-0.00899122146743452
277,-0.00678678957304286
278,-0.00511131645899412
279,-0.00380863365121914
280,-0.00261470207658912
281,-0.00137685830019966
282,-0.000306445310276778
283,6.64732672188919E-05
284,-0.000331730559907073
285,-0.000368013410422301
286,0.00159822752368902
287,0.00579615693053021
288,0.0102235295315491
289,0.012368516176594
290,0.0116806014873903
291,0.00985300047280128
292,0.00871497975680339
293,0.00842893127663829
294,0.00789873576649825
295,0.0063384356081845
296,0.00395995575534868
297,0.001449843755487
298,-0.000676001759929127
299,-0.00225968821178449
300,-0.00346582495917677
301,-0.0045831907212426
302,-0.005590358098179
303,-0.0060544687623062
304,-0.00591506215877442
305,-0.00629016027945158
306,-0.00875802489891141
307,-0.013406303617225
308,-0.0180805531009458
309,-0.0202224049019146
310,-0.0193446300772568
311,-0.0171923368306751
312,-0.0155644863834446
313,-0.0146053152519889
314,-0.0133538310123156
315,-0.0112975115800548
316,-0.0088623321991064
317,-0.00670525778829093
318,-0.00508788561747056
319,-0.00389010536296231
320,-0.00283192334142445
321,-0.00168579490626656
322,-0.000595790612382134
323,-9.89093614872207E-05
324,-0.000350962450280129
325,-0.000310887878944148
326,0.00164154355103731
327,0.00580789794624612
328,0.0102693087857025
329,0.0124964403112937
330,0.0118293239432414
331,0.00990576168732796
332,0.00864736386810779
333,0.00834363577387236
334,0.00788566710464791
335,0.00636003543884063
336,0.00393755191123696
337,0.00142136623499984
338,-0.000578638339032325
339,-0.00199340302891265
340,-0.00314839246067666
341,-0.00435036482629231
342,-0.00545724815057604
343,-0.00597198663155596
344,-0.00589326186215163
345,-0.00637258738616405
346,-0.00890064265187002
347,-0.0134834993409087
348,-0.0180349870135332
349,-0.0201400397762458
350,-0.0193514330826496
351,-0.0173301570169603
352,-0.0157975428104291
353,-0.014888554915042
354,-0.013639463986443
355,-0.0115156784751973
356,-0.00896868288993683
357,-0.00673956471974691
358,-0.00512448984731159
359,-0.00392950660873527
360,-0.00280824275538116
361,-0.00160463960168829
362,-0.000598902194122595
363,-0.000324444394472781
364,-0.000747439241881719
365,-0.000652296887224564
366,0.00153650466279052
367,0.00590344611119086
368,0.0103784556362165
369,0.0124947939660254
370,0.0117700787603501
371,0.00992811389409862
372,0.0088093592392731
373,0.0085770385052301
374,0.0081013277094952
375,0.00655199733979266
376,0.00415623326349783
377,0.00167119414127096
378,-0.000368087975201711
379,-0.00188848607252582
380,-0.00314068888325632
381,-0.00438114090126705
382,-0.00548001768294169
383,-0.00596066156787256
384,-0.00581634117308097
385,-0.00621203719182515
386,-0.00870024040720712
387,-0.013332429968493
388,-0.0179771142467619
389,-0.020123712314796
390,-0.0192899632290112
391,-0.0171919847840765
392,-0.0156149603770405
393,-0.0147018839981715
394,-0.0134701446623482
395,-0.0113852642515354
396,-0.0088965431497653
397,-0.00670644727001473
398,-0.00507039823309222
399,-0.00380908574066777
400,-0.00262316651419449
401,-0.00135554242690102
402,-0.000230808957641977
403,0.000227511733032205
404,-5.23729286266514E-05
405,3.01900139166573E-07
406,0.00192588202031936
407,0.00593550891145556
408,0.0101480129077099
409,0.0122000402320487
410,0.0115631092552819
411,0.00982159676090152
412,0.00870531981994013
413,0.00838112058100202
414,0.00781507490527618
415,0.0062573612102534
416,0.0039222382968231
417,0.00149476482049593
418,-0.000528434955686689
419,-0.00204862411287659
420,-0.00328000425576692
421,-0.00447515762356758
422,-0.0055161094979554
423,-0.00593655820639843
424,-0.00576114852493613
425,-0.00620602633116778
426,-0.0088253825163841
427,-0.0135772192758776
428,-0.0182192691945956
429,-0.0202384283149691
430,-0.0192626933196784
431,-0.0171037351830244
432,-0.0155393037151675
433,-0.0146511720387926
434,-0.01342862596728
435,-0.0113449874239591
436,-0.00885465164145256
437,-0.00666872800678003
438,-0.00507788740214671
439,-0.0039248094129916
440,-0.0028618811650173
441,-0.0016484394048068
442,-0.000491791915811831
443,1.45080052834047E-05
