T,AI2_filter1
0,4.02354780349562E-21
1,2.83770180942609E-06
2,4.03580745721214E-06
3,-1.39714451619339E-06
4,-6.39215535447339E-06
5,1.31743358557431E-06
6,1.25427105151021E-05
7,3.99658168027825E-06
8,-1.71191675125338E-05
9,-1.22488738637229E-05
10,2.09184120663058E-05
11,2.59986459793726E-05
12,-1.97953791321429E-05
13,-4.38449102760856E-05
14,1.1070347438936E-05
15,6.39788931224638E-05
16,8.43164559644486E-06
17,-8.26554769407819E-05
18,-4.15562281566404E-05
19,9.23079825988993E-05
20,8.57532821780319E-05
21,-9.00586131676211E-05
22,-0.000143362277783107
23,6.38598682095932E-05
24,0.000205126677270248
25,-1.02831894292239E-05
26,-0.000266363493341251
27,-8.06548004605152E-05
28,0.000313444826485738
29,0.000214064393913158
30,-0.000332283340445417
31,-0.000398103548609001
32,0.000303994196269118
33,0.000651975162673015
34,-0.000195761817037218
35,-0.00102795551497412
36,-5.84976262528417E-05
37,0.00176541513025034
38,0.000710507288097019
39,-0.00533759138856774
40,-0.0134829404859131
41,-0.0183823641970377
42,-0.0179039784461059
43,-0.0147893429936273
44,-0.0126267851963093
45,-0.0118082720775905
46,-0.0103675541271933
47,-0.00753393577130628
48,-0.00476733540455035
49,-0.00343579934959299
50,-0.00298485496899754
51,-0.00205735328562969
52,-0.000553313570697392
53,0.000353723265280924
54,6.4966412652105E-05
55,-0.000327977767251564
56,0.00094316948873553
57,0.00442653011025292
58,0.00874590542619093
59,0.0117402488923589
60,0.0122715557505247
61,0.0109941747271953
62,0.00947716114790666
63,0.00867604327912961
64,0.00826602130586341
65,0.007299700316528
66,0.00529862290565624
67,0.00267615745092935
68,0.00026745957757864
69,-0.00143802409742609
70,-0.00264701081038099
71,-0.00387243921847944
72,-0.00516738636209061
73,-0.00592152755844404
74,-0.00575735512317285
75,-0.00559459667995407
76,-0.00722604098786654
77,-0.0113480196454472
78,-0.0162908624590165
79,-0.0193325613601534
80,-0.0193327644226804
81,-0.0175847791910041
82,-0.015993167928417
83,-0.0150163124192786
84,-0.0137971060608202
85,-0.011763708004293
86,-0.0093542682849686
87,-0.00725113742078516
88,-0.00559563012466303
89,-0.00416481920345054
90,-0.00284320684544488
91,-0.00164530039838695
92,-0.000617942599528606
93,2.35448983070484E-05
94,5.15947507123498E-05
95,-7.7681791478361E-05
96,0.000952853689694433
97,0.00408904859057873
98,0.00844442355302773
99,0.0116988547187836
100,0.0122983310922942
101,0.0109089124011767
102,0.00940359345390143
103,0.00875993133819665
104,0.00838187329744375
