T,AI2_filter1
0,-2.49737449872142E-21
1,-1.76133215757481E-06
2,-2.6635713171317E-06
3,8.08264263112615E-07
4,4.21834753906521E-06
5,-6.77256310716262E-07
6,-8.17977868558325E-06
7,-2.67716028933896E-06
8,1.14618074526885E-05
9,8.51533090381013E-06
10,-1.34511632633641E-05
11,-1.70912004304253E-05
12,1.3149535692495E-05
13,2.94185426938685E-05
14,-6.67350936363715E-06
15,-4.19973363350788E-05
16,-5.64525600505681E-06
17,5.48820546481297E-05
18,2.8520831227182E-05
19,-5.94612167995262E-05
20,-5.60518245468258E-05
21,5.85520042973204E-05
22,9.44568503647295E-05
23,-3.98577247587509E-05
24,-0.000132930217643318
25,5.58064276024241E-06
26,0.000172373846906851
27,5.39862441919314E-05
28,-0.000201007561684308
29,-0.000139185503986005
30,0.000212458734052842
31,0.000257610201557319
32,-0.000192464289036624
33,-0.000419742143339469
34,0.000121268059338215
35,0.000660919213360292
36,4.77732300085672E-05
37,-0.00113043835797438
38,-0.000485085977843144
39,0.00336998824396886
40,0.0086155815434777
41,0.0118151628857205
42,0.0115447303813549
43,0.00952486618262802
44,0.00804669177498759
45,0.00728147570146209
46,0.00578938600897532
47,0.00299845078896774
48,8.78580288795801E-05
49,-0.00164836778050819
50,-0.0024242681909812
51,-0.00339326203016737
52,-0.00487708297429828
53,-0.00591966935677746
54,-0.00580808556384162
55,-0.00554204570279681
56,-0.0071616501202248
57,-0.0114433805578569
58,-0.0166325045856609
59,-0.0198909516813651
60,-0.019985235097323
61,-0.0181939300455087
62,-0.0165391495841157
63,-0.0156279193220271
64,-0.0145699869057093
65,-0.0125878872628841
66,-0.0100101334821582
67,-0.00766277303770037
68,-0.00590147534757573
69,-0.00453020675508725
70,-0.00327796984410439
71,-0.00203380543794753
72,-0.000882109454697794
73,-0.000172477635165
74,-0.000209838730596864
75,-0.000466324687780786
76,0.000546362458417467
77,0.00387616160388422
78,0.00854515434902756
79,0.0120360928420776
80,0.0127124634982793
81,0.0113397935006462
82,0.00989800861423474
83,0.00932482361630296
84,0.00893240942859336
85,0.00771555429649987
86,0.00552584678450303
87,0.00293245621293024
88,0.000541599378225045
89,-0.00130881768093689
90,-0.00260207845143874
91,-0.00364563519617719
92,-0.00471667755535985
93,-0.0055615381859643
94,-0.00572482078990366
95,-0.00569461970598311
96,-0.00712642231209648
97,-0.0111067222765766
98,-0.0163308446517054
99,-0.0198826590631111
100,-0.0201244292487003
