T,AI2_filter1
0,6.24343624680355E-22
1,4.40333039393703E-07
2,7.39281669181877E-07
3,1.25005434360356E-07
4,-4.5547048042233E-07
5,3.49668286371436E-07
6,1.65044005887262E-06
7,8.80693198628397E-07
8,-1.23912054485099E-06
9,-3.64810953232242E-08
10,4.46345369945079E-06
11,3.96299060251176E-06
12,-3.39913171170587E-06
13,-5.06996471957436E-06
14,4.96301490005211E-06
15,1.07259615002113E-05
16,-1.72525757624125E-06
17,-1.46263644417397E-05
18,-2.11256792493058E-06
19,1.99101763681144E-05
20,1.06862042440899E-05
21,-2.25468468207028E-05
22,-2.2220216435943E-05
23,2.18767679177052E-05
24,3.7203671053051E-05
25,-1.50380184962862E-05
26,-5.39172394767559E-05
27,-8.11982296852348E-08
28,6.98355909142956E-05
29,2.4859651122372E-05
30,-8.3403982339827E-05
31,-6.45734909705441E-05
32,8.53033016672613E-05
33,0.000117400890489392
34,-7.2675453238276E-05
35,-0.000194292345555823
36,2.83945729227491E-05
37,0.000323190709655101
38,8.74661754826456E-05
39,-0.00086938178918377
40,-0.00215981141059868
41,-0.00344449912578531
42,-0.00476131935263176
43,-0.00598666889868207
44,-0.00652353087510487
45,-0.00621093696383254
46,-0.00630940755372985
47,-0.00863680347292651
48,-0.0133348787302889
49,-0.0181199012047956
50,-0.0203700356890917
51,-0.0196844213994878
52,-0.0178313379261158
53,-0.0164123601754104
54,-0.0153411848354985
55,-0.0136994719847567
56,-0.0112851111158864
57,-0.00877079236174298
58,-0.00675099950717589
59,-0.00524129575824225
60,-0.00399536048194825
61,-0.00282731627912648
62,-0.00164891960085481
63,-0.000611630380016513
64,-0.000169560410539182
65,-0.000463364732621579
66,-0.000533746345416184
67,0.00120550492917113
68,0.00519074606737474
69,0.00972011533671177
70,0.012332764441997
71,0.012167786386121
72,0.0105405439543287
73,0.00921438069041377
74,0.00861192364654882
75,0.00788743405321723
76,0.00626385183451539
77,0.00386019223597836
78,0.00139095290668276
79,-0.000548715991895965
80,-0.00190060957567428
81,-0.00307440241436059
82,-0.00443081237900688
83,-0.00570359537427765
84,-0.00618341331590487
85,-0.00584653793701699
86,-0.00608923573765373
87,-0.00863188983572213
88,-0.0134165151030777
89,-0.0181205590153087
90,-0.0202691768117566
91,-0.0195908775618044
92,-0.017831432341239
93,-0.0164922296038798
94,-0.0154395217360305
95,-0.0137816916081167
96,-0.0113566254318907
97,-0.0088477814288927
98,-0.0068356658914163
99,-0.00531515938827919
100,-0.00403032943490054
101,-0.00281700585183445
102,-0.00163596712336387
103,-0.000666623114320955
104,-0.000320280744701055
105,-0.00064383531458784
106,-0.000618690241048208
107,0.00130176186185724
108,0.00543841776812128
109,0.0099868635523272
110,0.012474316513831
111,0.0121270775600929
112,0.0103842646814555
113,0.00908257149664949
114,0.00861390354539614
115,0.00801901183925487
116,0.00641312223854975
117,0.00389657413729367
118,0.00126049141019051
119,-0.000804423079748917
120,-0.0022088092676542
121,-0.00339987326251294
122,-0.00477066363615244
123,-0.00603080629070427
124,-0.00643565135794255
125,-0.00599476481105886
126,-0.00619651481789207
127,-0.00880569777383622
128,-0.0136959070561394
129,-0.0184333179544643
130,-0.0205066958105059
131,-0.0197028535271409
132,-0.0178392226217008
133,-0.0164382015074103
134,-0.0153499743206458
135,-0.0136634271554198
136,-0.0112029275589192
137,-0.00865478635768614
138,-0.00663491311588057
139,-0.0051759426687134
140,-0.00399115381493215
141,-0.00281558464495623
142,-0.00154967640846681
143,-0.000437048155036448
144,-7.62791526671034E-07
145,-0.000307739070218381
146,-0.000275631568454512
147,0.00164644025000186
148,0.00568315172463579
149,0.00998850049991243
150,0.0122276903274358
151,0.0118189043222518
152,0.0102096743964622
153,0.00904324316678515
154,0.00855767331882048
155,0.00786367149011381
156,0.00625738985347245
157,0.00388715449095818
158,0.00140794792927735
159,-0.000623027187121768
160,-0.0020902131431733
161,-0.00332017558230822
162,-0.0046604791959324
163,-0.00589163426119947
164,-0.00633902094610437
165,-0.00598303148347806
166,-0.00622914321840462
167,-0.00881554678303066
168,-0.013670689965124
169,-0.018418135019891
170,-0.0205392512229523
171,-0.0197710452241625
172,-0.0179044338427132
173,-0.0164821697990146
174,-0.015389969472558
175,-0.013732250389605
176,-0.0113188624142158
177,-0.00879771971622207
178,-0.00674396761892199
179,-0.00519181014836586
180,-0.00392913174814019
181,-0.00278720423383092
182,-0.00167087694059969
183,-0.000695506099478817
184,-0.000245702853450467
185,-0.000406370589465328
186,-0.000262306413708494
187,0.00162388916192397
188,0.00556827170991609
189,0.00990963959008402
190,0.0123445569585442
191,0.0121093911744804
192,0.0104745795791473
193,0.00912697706519081
194,0.00850615615739298
195,0.00783340310324116
196,0.00631863661017579
197,0.00397220319555873
198,0.00143142657755326
199,-0.000662486138254325
200,-0.00213731392481337
201,-0.00332968624134547
202,-0.00460040335324324
203,-0.00572977850688692
204,-0.00608885005832686
205,-0.00574947717669157
206,-0.00614448760254813
207,-0.00890555938729839
208,-0.0138181361162073
209,-0.0184820707224667
210,-0.0204870581339403
211,-0.0196723951091633
212,-0.0178202184506756
213,-0.0163959195141927
214,-0.015245235580613
215,-0.0135065365970466
216,-0.011054301060142
217,-0.00857944232978329
218,-0.00665537988753393
219,-0.00526365662742154
220,-0.00410307244382667
221,-0.00293369531097291
222,-0.00167495759394257
223,-0.00055327388621429
224,-7.35050941817679E-05
225,-0.000329233226930724
226,-0.000277771738074464
227,0.00165145946076364
228,0.00574662803708782
229,0.0101590828909146
230,0.0124485178865978
231,0.0119509393889136
232,0.0101838329098798
233,0.00894103642933082
234,0.00849637701953579
235,0.00783450492654851
236,0.00613972415508225
237,0.00361538488747867
238,0.00106015142639035
239,-0.000919427160143624
240,-0.00228357690830668
241,-0.00342906668059288
242,-0.00469503402208359
243,-0.00585078200382562
244,-0.00627525086473084
245,-0.00599852788585304
246,-0.00637718132175416
247,-0.00903862395806562
248,-0.0138587816578492
249,-0.0185025574862614
250,-0.0205125232544598
251,-0.0196503131736663
252,-0.0177158410091432
253,-0.0162627780537027
254,-0.0151604546057986
255,-0.0134705732565123
256,-0.0110029776810412
257,-0.00847636819664263
258,-0.00651497790100455
259,-0.00508515306003702
260,-0.00385294277735761
261,-0.00263408219096944
262,-0.00145286661359339
263,-0.000518127569354406
264,-0.000146817001203374
265,-0.000278310219244462
266,3.30443296649502E-05
267,0.00208982362446475
268,0.00605568527274791
269,0.0102513620926531
270,0.0124807059516682
271,0.0120928577628641
272,0.0103959810237107
273,0.00905101799286255
274,0.00845215642003406
275,0.00778258983327795
276,0.00623470149234759
277,0.00382982876592555
278,0.00123607827840016
279,-0.000880075360522765
280,-0.00234408448312789
281,-0.00350649580180082
282,-0.00474471071265079
283,-0.00585595267515544
284,-0.0062297177214896
285,-0.00594639316308385
286,-0.00642104322216691
287,-0.00924160259042039
288,-0.0141430626160507
289,-0.01869279426292
290,-0.0204916167691362
291,-0.0194521202786832
292,-0.0174719537984539
293,-0.0160936326514484
294,-0.0151151225435726
295,-0.0135208641727903
296,-0.0110680527873255
297,-0.00848703354886074
298,-0.0064897408294073
299,-0.00512039287720537
300,-0.00400177194454529
301,-0.00281883131308681
302,-0.00155891696260092
303,-0.000578094005712859
304,-0.000358038521083652
305,-0.000781164958297733
306,-0.000637982704883833
307,0.00155497836108767
308,0.00584186294212172
309,0.0102533732893036
310,0.0124541603584026
311,0.0119290147830575
312,0.010196671625111
313,0.00894824806315191
314,0.00842181146633304
315,0.00767270315430347
316,0.00595121716544741
317,0.00345490102792363
318,0.000961198113885728
319,-0.000919170406263114
320,-0.00217180869409149
321,-0.00327183069105849
322,-0.00458873908454394
323,-0.00579775281272171
324,-0.00617517390959538
325,-0.00581305192175916
326,-0.00624449406975625
327,-0.00913856151761463
328,-0.0141781287235722
329,-0.0188204990919233
330,-0.0206402996406646
331,-0.0196171541135106
332,-0.0176858725949959
333,-0.0163341933631091
334,-0.0153039022215402
335,-0.0136167568776482
336,-0.0111139603664078
337,-0.00854696659958821
338,-0.00657901693821148
339,-0.00521885093602652
340,-0.00409543372362021
341,-0.00289003544901562
342,-0.00155857760989119
343,-0.000452582579948489
344,-0.000101646279115186
345,-0.000434211828658608
346,-0.000240638766691444
347,0.00197439386951444
348,0.00624024906095148
349,0.0105810831545685
350,0.0127031683813772
351,0.0121359594928984
352,0.0103780997050569
353,0.00906589341236771
